"","MMT","MY","MileGrpATC","prob.Estimate","prob.Est.Error","prob.Q2.5","prob.Q97.5"
"455","GMC Acadia/Saturn Outlook","2018","3",-3.96124960108924e-09,1.07742371872163e-06,-2.19911171539033e-06,2.19463111334538e-06
"456","GMC Acadia/Saturn Outlook","2019","1",-4.67701199678545e-09,1.05975072589033e-06,-2.12085314554984e-06,2.13167229019686e-06
"457","GMC Acadia/Saturn Outlook","2019","2",-6.86061223409847e-09,1.06047675668457e-06,-2.15263854790271e-06,2.14098228462807e-06
"458","GMC Acadia/Saturn Outlook","2019","3",-2.59184079674855e-10,1.06107349494616e-06,-2.12826058326061e-06,2.14983310808274e-06
"459","GMC Acadia/Saturn Outlook","2020","1",-8.34236027841541e-09,1.08187517405609e-06,-2.19688268929437e-06,2.16220813255168e-06
"460","GMC Acadia/Saturn Outlook","2020","2",1.94027728655323e-10,1.08731951591807e-06,-2.19547040077069e-06,2.17028211246846e-06
"461","GMC Acadia/Saturn Outlook","2020","3",-5.93774548039588e-09,1.12953538753894e-06,-2.32004413488522e-06,2.21912553982322e-06
"462","Chrysler 300","2018","1",-4.20817291176375e-09,7.69193554636485e-07,-1.50409736168399e-06,1.46612702617345e-06
"463","Chrysler 300","2018","2",3.33871736408695e-09,7.39815223422304e-07,-1.43406855515144e-06,1.45628707711596e-06
"464","Chrysler 300","2018","3",-2.91549247857639e-09,7.56206335364611e-07,-1.47758424357548e-06,1.43881943126144e-06
"465","Chrysler 300","2019","1",1.04037681318012e-09,7.41910242339838e-07,-1.46188909682492e-06,1.42489869562595e-06
"466","Chrysler 300","2019","2",-1.14787387387011e-08,7.53252517533695e-07,-1.4588993830815e-06,1.43929781844883e-06
"467","Chrysler 300","2019","3",-5.8798073722291e-09,7.55824769873707e-07,-1.48378274287398e-06,1.42005475509786e-06
"468","Chrysler 300","2020","1",7.30431919323925e-09,1.00932733120263e-06,-1.93006251218996e-06,1.98454308956017e-06
"469","Chrysler 300","2020","3",-1.08272788012385e-08,8.93518377626058e-07,-1.7408190334343e-06,1.73041483924991e-06
"470","Chrysler Aspen/Dodge Durango","2018","1",6.69801713200771e-09,8.94549880463247e-07,-1.82179350191583e-06,1.83920588986477e-06
"471","Chrysler Aspen/Dodge Durango","2018","2",1.00845275548843e-08,8.73460946802422e-07,-1.75788521675833e-06,1.80964291737026e-06
"472","Chrysler Aspen/Dodge Durango","2018","3",-8.37779974993766e-09,8.70578599328517e-07,-1.8241952296222e-06,1.76932550328944e-06
"473","Chrysler Aspen/Dodge Durango","2019","1",4.24858642437548e-11,8.93362123832034e-07,-1.8317196382479e-06,1.81308328856535e-06
"474","Chrysler Aspen/Dodge Durango","2019","2",-5.71445023565672e-11,8.92550602144607e-07,-1.83453014673976e-06,1.86220473276983e-06
"475","Chrysler Aspen/Dodge Durango","2019","3",-7.80432155990647e-09,9.45141189148697e-07,-1.95660685671016e-06,1.91640736792983e-06
"476","Chrysler Aspen/Dodge Durango","2020","1",6.68431580500218e-09,9.14974198799625e-07,-1.86069803765931e-06,1.90646864215705e-06
"477","Chrysler Aspen/Dodge Durango","2020","2",1.0037438076385e-08,8.96984627024642e-07,-1.83029940990818e-06,1.87733390128331e-06
"478","Chrysler Aspen/Dodge Durango","2020","3",-1.91023788592304e-10,9.63609341132172e-07,-1.99637267851697e-06,1.93648674831143e-06
"479","Chrysler Pacifica","2018","1",-0.000409782927132455,0.0798117506744356,-0.156527948952971,0.155970998882131
"480","Chrysler Pacifica","2018","2",6.82475675237617e-06,0.079566295795687,-0.155792077598036,0.156635361116575
"481","Chrysler Pacifica","2018","3",0.0128305500125326,0.0792435502177427,-0.141491904057244,0.167593274853948
"482","Chrysler Pacifica","2019","1",9.51979733203263e-05,0.0806643599893697,-0.15826197016738,0.157991893731215
"483","Chrysler Pacifica","2019","2",-0.000384006614852814,0.0799860138591559,-0.158563423838629,0.156289897033438
"484","Chrysler Pacifica","2019","3",0.0132861517885567,0.0798241767795068,-0.141676532302625,0.168008447674092
"485","Chrysler Pacifica","2020","1",0.0247367892468638,0.0800016902147276,-0.132787364170249,0.181796748818546
"486","Chrysler Pacifica","2020","2",0.00076261733370762,0.0807657354882061,-0.159593389716342,0.157180373550328
"487","Chrysler Pacifica","2020","3",0.000408356522740683,0.0807275046692309,-0.157991180384039,0.157600278866604
"488","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","1",0.0835390031186246,0.169084659640291,-0.251250524080731,0.420491403593147
"489","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","2",0.00299858907569224,0.168276725599724,-0.330142191399311,0.330359877700543
"490","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2018","3",0.0429127489331892,0.16244888704893,-0.277064153433719,0.361502400065876
"491","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","1",0.0395586820344109,0.16582053414532,-0.285621344531742,0.364314976383871
"492","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","2",-8.66241173409265e-05,0.168959211999092,-0.33616822020385,0.333172211993375
"493","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2019","3",-0.00027801920975488,0.163647745855811,-0.323345737736928,0.320468754849622
"494","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2020","1",-0.000945523405092104,0.229934154975211,-0.453337882149839,0.450298631898112
"495","Chrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","2020","3",-0.0011441568966034,0.187192587953323,-0.373198088844896,0.364779792804802
"496","Dodge Challenger","2018","1",3.08162693934272e-09,5.96287492603382e-07,-1.1927459115162e-06,1.21217927879928e-06
"497","Dodge Challenger","2018","2",-3.49809455693718e-09,6.09423750771136e-07,-1.22011469819422e-06,1.23117743717332e-06
"498","Dodge Challenger","2018","3",-5.1201681987142e-09,6.1605841617432e-07,-1.25374595926392e-06,1.23747436017974e-06
"499","Dodge Challenger","2019","1",-2.41715681186918e-09,5.9800084127375e-07,-1.19026287161961e-06,1.20731747675255e-06
"500","Dodge Challenger","2019","2",-2.6412360691275e-09,6.1355310636429e-07,-1.23655857507107e-06,1.22669517578577e-06
"501","Dodge Challenger","2019","3",1.07473544782489e-08,6.32065549920588e-07,-1.24658309492835e-06,1.28590321051709e-06
"502","Dodge Challenger","2020","1",3.22267332985907e-09,6.36296483882971e-07,-1.29051667599196e-06,1.28803890683431e-06
"503","Dodge Challenger","2020","2",3.00244103773649e-09,6.80878389284452e-07,-1.38186900364039e-06,1.3743215986657e-06
"504","Dodge Challenger","2020","3",1.19958623153018e-08,8.28163046915483e-07,-1.6063702510942e-06,1.66302925882687e-06
"505","Dodge Charger","2018","1",1.31663170518658e-09,7.80320711739303e-07,-1.596984171045e-06,1.56973140656432e-06
"506","Dodge Charger","2018","2",-9.30361833137294e-09,7.94083869660603e-07,-1.64302205867756e-06,1.5615742082663e-06
"507","Dodge Charger","2018","3",-4.13010465149305e-09,7.87133851167858e-07,-1.58751837336494e-06,1.58926349212108e-06
"508","Dodge Charger","2019","1",-3.70301369062365e-09,7.72670647282539e-07,-1.57988119197854e-06,1.54469091963528e-06
"509","Dodge Charger","2019","2",-7.34626576850171e-10,8.17833896968327e-07,-1.66260117140025e-06,1.65441998865883e-06
"510","Dodge Charger","2019","3",-4.72897409322356e-09,8.20725317720976e-07,-1.64391236149429e-06,1.6625411330456e-06
"511","Dodge Charger","2020","1",-3.12415354101778e-09,1.07471222366238e-06,-2.17310686406588e-06,2.18660111382439e-06
"512","Dodge Charger","2020","2",1.47304712117732e-08,1.06364095958213e-06,-2.12672329942935e-06,2.17372273283983e-06
"513","Dodge Ram 1500/Ram 1500","2018","1",-0.00099762187897912,0.0941288763453261,-0.185709584356273,0.183694974089988
"514","Dodge Ram 1500/Ram 1500","2018","2",-0.000462476889329608,0.0948837908271098,-0.186777460523814,0.184472257221424
"515","Dodge Ram 1500/Ram 1500","2018","3",0.0157218965621109,0.0943488046092548,-0.170226691162174,0.199940042612645
"516","Dodge Ram 1500/Ram 1500","2019","1",0.0084913853888423,0.0940052020960761,-0.177124447523382,0.192427496278562
"517","Dodge Ram 1500/Ram 1500","2019","2",0.00609426809754315,0.0937470914375383,-0.179854888279373,0.189688365422044
"518","Dodge Ram 1500/Ram 1500","2019","3",0.0219979784158421,0.0938483506392111,-0.160474462975864,0.206094734833585
"519","Dodge Ram 1500/Ram 1500","2020","1",-0.00120280389285279,0.0946506969335182,-0.186515767282412,0.184125921722522
"520","Dodge Ram 1500/Ram 1500","2020","2",0.01268312730916,0.0942963872152481,-0.172200314862218,0.19779801461703
"521","Dodge Ram 1500/Ram 1500","2020","3",0.00024485688525958,0.0944860657678244,-0.183630452656453,0.185444182615178
"522","Dodge Ram 2500/Ram 2500","2018","1",0.000514651240120383,0.0763836954966265,-0.150424734231648,0.148459674916295
"523","Dodge Ram 2500/Ram 2500","2018","2",2.66643372612891e-05,0.0765401290621774,-0.152804502006959,0.149575081182389
"524","Dodge Ram 2500/Ram 2500","2018","3",0.0322132598995537,0.0765525574963929,-0.116115984443101,0.182408439340551
"525","Dodge Ram 2500/Ram 2500","2019","1",-0.000659183240693507,0.07647674780963,-0.151040309074516,0.149730983959836
"526","Dodge Ram 2500/Ram 2500","2019","2",-0.00012758340088512,0.0775819289239492,-0.151381411589816,0.153009147629615
"527","Dodge Ram 2500/Ram 2500","2019","3",0.000679455396887111,0.0772870859973787,-0.150960873647395,0.153952459108402
"528","Dodge Ram 2500/Ram 2500","2020","1",2.1010657557297e-06,0.0842550034922748,-0.166922718766977,0.166005954933814
"529","Dodge Ram 2500/Ram 2500","2020","2",3.08943390256451e-05,0.0802342737049333,-0.158208414213388,0.156520176717857
"530","Dodge Ram 2500/Ram 2500","2020","3",0.000542820973910048,0.09194689410711,-0.180916260282719,0.182793934069461
"531","Dodge Ram 3500/Ram 3500","2018","1",-1.11096435481668e-08,6.89454595869023e-07,-1.41146776909761e-06,1.38779108275571e-06
"532","Dodge Ram 3500/Ram 3500","2018","2",-3.097554538629e-09,6.88896087721157e-07,-1.42897316857196e-06,1.3753416203361e-06
"533","Dodge Ram 3500/Ram 3500","2018","3",-3.19008566768387e-09,7.00614912112984e-07,-1.42352348002494e-06,1.42735928284517e-06
"534","Dodge Ram 3500/Ram 3500","2019","1",4.77966099507559e-09,6.85319744134508e-07,-1.3714205328921e-06,1.40830019375031e-06
"535","Dodge Ram 3500/Ram 3500","2019","2",4.06483546526183e-09,6.97043916671149e-07,-1.42517616045686e-06,1.40440791362757e-06
"536","Dodge Ram 3500/Ram 3500","2019","3",-1.23985383044293e-09,7.35553100424853e-07,-1.50691848863757e-06,1.49513527474672e-06
"537","Dodge Ram 3500/Ram 3500","2020","1",6.27438641585423e-10,7.80496889141451e-07,-1.55526803744053e-06,1.5753126886445e-06
"538","Dodge Ram 3500/Ram 3500","2020","2",-6.59062404972131e-09,6.99939858189743e-07,-1.44562691800137e-06,1.40738496199235e-06
"539","Ram 1500 Classic","2019","1",-1.01787020757506e-09,8.71775992330973e-07,-1.77724729840158e-06,1.76506758909876e-06
"540","Ram 1500 Classic","2019","2",1.40856371016656e-09,8.68965523934201e-07,-1.74222895110718e-06,1.77707180632536e-06
"541","Ram 1500 Classic","2019","3",4.60957581881703e-09,8.70669349563877e-07,-1.7311619198112e-06,1.78636260134245e-06
"542","Ram 1500 Classic","2020","1",1.35720460380577e-08,1.04577797534507e-06,-2.10222113561404e-06,2.17353818157545e-06
"543","Ram 1500 Classic","2020","2",-9.61730740938279e-09,1.20435675885959e-06,-2.43821789547521e-06,2.39645287449236e-06
"544","Ram 1500 Classic","2020","3",1.61350163880972e-10,1.03675762031033e-06,-2.11632099653126e-06,2.0778702794826e-06
"545","Ford EcoSport","2018","1",0.0418152722709317,0.181037291918936,-0.31249818219146,0.396315360223051
"546","Ford EcoSport","2018","2",0.000458860362276801,0.184508517399751,-0.360760186792928,0.364643203479641
"547","Ford EcoSport","2018","3",0.0894133467922893,0.184783752135863,-0.268186619486603,0.450238704740051
"548","Ford EcoSport","2019","1",-6.57577001912278e-05,0.181145616600733,-0.355509587031721,0.358611053322752
"549","Ford EcoSport","2019","2",0.111866157586992,0.185695258111104,-0.261508376793905,0.47742930430708
"550","Ford EcoSport","2019","3",-0.000988511001076738,0.18732718007898,-0.365048557836349,0.367982912386684
"551","Ford EcoSport","2020","1",-0.00221455036600223,0.195473203838582,-0.390135438543273,0.37975650911188
"552","Ford EcoSport","2020","2",0.00238798262599467,0.242901846827041,-0.475439181767485,0.476602816705077
"553","Ford Edge","2018","1",0.00841327479988759,0.0873403472610489,-0.164520164536047,0.179069345521674
"554","Ford Edge","2018","2",0.00679887735050193,0.0875340259635381,-0.162797817492787,0.180791850945797
"555","Ford Edge","2018","3",0.00975277579470825,0.0882706370849653,-0.165435350157836,0.181317352377078
"556","Ford Edge","2019","1",0.00688458496423178,0.086972564745574,-0.164403235445108,0.176624677251064
"557","Ford Edge","2019","2",0.00605259651569283,0.0882724617209641,-0.168207611238645,0.180087554894597
"558","Ford Edge","2019","3",0.0178301867854595,0.0879007001758318,-0.153761897702643,0.188686312796808
"559","Ford Edge","2020","1",-0.000674851467141553,0.088902871350672,-0.17570677986089,0.17243902202443
"560","Ford Edge","2020","2",-0.000276907406954056,0.0889301872169526,-0.176037857714123,0.17461401331838
"561","Ford Edge","2020","3",-0.000334901332102313,0.0902494391858457,-0.17910842504493,0.178056545711801
"562","Ford Escape/Mazda Tribute/Mercury Mariner","2018","1",-5.5817488943976e-05,0.0557264898596799,-0.110094970151403,0.110024336963076
"563","Ford Escape/Mazda Tribute/Mercury Mariner","2018","2",0.0127122135925989,0.0555212171245408,-0.0969949212779455,0.122170937400236
"564","Ford Escape/Mazda Tribute/Mercury Mariner","2018","3",-0.000524249109660266,0.054861049430437,-0.106573336230547,0.108972233426414
"565","Ford Escape/Mazda Tribute/Mercury Mariner","2019","1",-0.00015433039290525,0.0549281251057947,-0.107845297432958,0.106549109532801
"566","Ford Escape/Mazda Tribute/Mercury Mariner","2019","2",-0.000283264457625867,0.0553200860309053,-0.10828327289641,0.108617298166084
"567","Ford Escape/Mazda Tribute/Mercury Mariner","2019","3",4.10761657900089e-05,0.0554918614532709,-0.109178781541158,0.108409990932506
"568","Ford Escape/Mazda Tribute/Mercury Mariner","2020","1",-0.000495375154094687,0.0552108692950837,-0.109875144082329,0.106753372247279
"569","Ford Escape/Mazda Tribute/Mercury Mariner","2020","2",-0.000125508823415312,0.0556025192014139,-0.109868928380123,0.109397177519178
"570","Ford Escape/Mazda Tribute/Mercury Mariner","2020","3",0.0285861973285566,0.0555485314356166,-0.0802724994883247,0.136863874082238
"571","Ford Expedition","2018","1",3.84777579794897e-05,0.0931655150235084,-0.181859435768221,0.181086987769584
"572","Ford Expedition","2018","2",-0.000113816162973531,0.0915099093359484,-0.180161501686992,0.178916497092265
"573","Ford Expedition","2018","3",0.0460954228407376,0.0916365118543406,-0.133387904967609,0.225017529745376
"574","Ford Expedition","2019","1",0.00059903340142508,0.0923228906535969,-0.180071989999056,0.182084489135084
"575","Ford Expedition","2019","2",-0.000632679852674481,0.0924771796875596,-0.180378627654435,0.18112485754755
"576","Ford Expedition","2019","3",-0.000463961609893191,0.0924063123939543,-0.180636555553719,0.182281084241944
"577","Ford Expedition","2020","1",-0.000669049629059263,0.0933508983385128,-0.184576242701132,0.183271562603388
"578","Ford Expedition","2020","2",-0.000215981102643941,0.0941157829544899,-0.185239976338091,0.182663854370636
"579","Ford Expedition","2020","3",-0.00014435522202575,0.100297903216607,-0.198812614571993,0.195602409314841
"580","Ford Explorer/Mercury Mountaineer","2018","1",-0.000850867799704238,0.100363261662371,-0.199134673131963,0.198248651633095
"581","Ford Explorer/Mercury Mountaineer","2018","2",-0.00116497343515165,0.0992385425380722,-0.193748107123613,0.194708227737447
"582","Ford Explorer/Mercury Mountaineer","2018","3",0.00843694877739306,0.0995556050704237,-0.187525880762349,0.201667958276143
"583","Ford Explorer/Mercury Mountaineer","2019","1",0.000793692514286852,0.101023144231524,-0.195059321306743,0.197343307351769
"584","Ford Explorer/Mercury Mountaineer","2019","2",0.00013702127465196,0.0991584407022784,-0.193916504224564,0.193686186784729
"585","Ford Explorer/Mercury Mountaineer","2019","3",0.0220464606996319,0.09887330974508,-0.174272776347511,0.216142679473461
"586","Ford Explorer/Mercury Mountaineer","2020","1",-6.00979132596994e-05,0.0997714479325157,-0.196006205825611,0.19595398646715
"587","Ford Explorer/Mercury Mountaineer","2020","2",0.0177088460573401,0.0997402376002969,-0.175475041828995,0.216511803487723
"588","Ford Explorer/Mercury Mountaineer","2020","3",0.0349527332855525,0.0992860800460913,-0.159408340989864,0.229856430817607
"589","Ford F-150","2018","1",0.0217934795542895,0.11974915626778,-0.214495077408588,0.256267622940647
"590","Ford F-150","2018","2",0.0168770170294426,0.119459049374886,-0.217490598675176,0.250381469740127
"591","Ford F-150","2018","3",0.0276726804995062,0.119500923089214,-0.206209491265612,0.261834145887836
"592","Ford F-150","2019","1",-0.00166618598211825,0.120200955698226,-0.235536259058612,0.234212251688186
"593","Ford F-150","2019","2",0.00705628644666609,0.118960196789819,-0.227186223263259,0.239548149792452
"594","Ford F-150","2019","3",0.00443374327709294,0.119564387450008,-0.228763396877099,0.239139208430779
"595","Ford F-150","2020","1",0.0113699276769281,0.118473801691804,-0.222317191070681,0.24167258194008
"596","Ford F-150","2020","2",0.000113280898547288,0.120367757780325,-0.235949875134242,0.23485114575114
"597","Ford F-150","2020","3",0.000266896245127428,0.121279860428576,-0.240136225258939,0.237136297631561
"598","Ford F-250","2018","1",-6.99853604680479e-05,0.0726216965629669,-0.142436454222926,0.141746075401199
"599","Ford F-250","2018","2",-0.000240540905036228,0.0729761166106332,-0.144000006664876,0.143976904497642
"600","Ford F-250","2018","3",0.000255968106966695,0.0724064691249666,-0.139693045710028,0.142918731776745
"601","Ford F-250","2019","1",-0.000431851999993584,0.0729877156799447,-0.143179335225549,0.142645152717188
"602","Ford F-250","2019","2",0.000808265489776915,0.0722558767756475,-0.141019726467153,0.14008933526157
"603","Ford F-250","2019","3",0.0259694838105871,0.0720123058418046,-0.114098254471084,0.169696833692434
"604","Ford F-250","2020","1",-0.00051582108061107,0.0736507819638797,-0.143716621595041,0.143131593198895
"605","Ford F-250","2020","2",-5.15251439953349e-05,0.0738744547045246,-0.144650355454776,0.144303214456079
"606","Ford F-250","2020","3",0.000461979606007593,0.0746118696391949,-0.147846248568841,0.145749398908608
"607","Ford F-350","2018","1",0.000508879949507796,0.120144195122789,-0.232822405517977,0.235722871351767
"608","Ford F-350","2018","2",0.00103354624634221,0.119408874693401,-0.232054099380966,0.235051718945554
"609","Ford F-350","2018","3",0.0896542164687262,0.122364989791596,-0.148176657449698,0.329081241151818
"610","Ford F-350","2019","1",0.0333717066790717,0.118513023254884,-0.20008646057519,0.266853742784464
"611","Ford F-350","2019","2",-0.00123612719251945,0.118920343746947,-0.236090232396216,0.231755176074939
"612","Ford F-350","2019","3",0.000834813499537328,0.119339089215158,-0.231189593113702,0.234420307464109
"613","Ford F-350","2020","1",0.000165119245117443,0.123102058231842,-0.2412450311045,0.242273013762332
"614","Ford F-350","2020","2",8.44356490344448e-05,0.121085022610865,-0.233636616129317,0.238090663760553
"615","Ford F-350","2020","3",0.000759865992717038,0.162824137451818,-0.316547401929948,0.319194698315907
"616","Ford Flex","2018","1",-0.000983068510124179,0.148457769472263,-0.291184853539898,0.288489075833268
"617","Ford Flex","2018","2",0.000127754826854046,0.146298801410719,-0.287591907648457,0.286284858666728
"618","Ford Flex","2018","3",0.0560060067972873,0.144497777150093,-0.230178433050334,0.339669992634394
"619","Ford Flex","2019","1",0.0446406153315926,0.144178281173414,-0.238903100381227,0.328111920362246
"620","Ford Flex","2019","2",0.000123845575889323,0.144624189417608,-0.283502216126664,0.285438344737253
"621","Ford Flex","2019","3",4.35431339985923e-05,0.142984152317535,-0.279210982595961,0.282215262873134
"622","Ford Focus","2018","1",-1.31172845542078e-09,3.55656408078656e-07,-7.19861918879978e-07,7.18059697673593e-07
"623","Ford Focus","2018","2",5.87888846411291e-10,3.58939559039302e-07,-7.30310903974892e-07,7.38183899393136e-07
"624","Ford Focus","2018","3",-1.64172225487191e-11,3.62324391948549e-07,-7.28753941864168e-07,7.3887702495429e-07
"625","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","1",-7.12699647654202e-05,0.0478990942914843,-0.0938378408360623,0.0938595020344118
"626","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","2",0.000527171458955738,0.0480411057294409,-0.0946654109922009,0.0952050518050847
"627","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2018","3",0.0169098179097905,0.048356054108965,-0.0772166889169449,0.112158188487361
"628","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","1",-0.000227884071362998,0.0478856909578657,-0.0937108236869657,0.0931291774439059
"629","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","2",0.00051380431348683,0.0482058211169572,-0.0944945997957115,0.0941160580575807
"630","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2019","3",-7.19761801919587e-05,0.04843543172508,-0.0954701303257345,0.0947101379287484
"631","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","1",4.57146562037282e-05,0.0484872247785365,-0.0958048587458152,0.0950412894119227
"632","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","2",-3.25895409755316e-05,0.048540074273127,-0.0945441030115459,0.0960251348695578
"633","Ford Fusion/Ford Fusion Hybrid/Mercury Milan","2020","3",-1.97938189793354e-05,0.0499511199575403,-0.0974755628110485,0.0991128921170787
"634","Ford Mustang","2018","1",0.0146607873408485,0.149572838768419,-0.27935795051425,0.306419747359482
"635","Ford Mustang","2018","2",0.0410241651144728,0.151589324060412,-0.258040644223089,0.335644688265724
"636","Ford Mustang","2018","3",0.117951631423179,0.152174515128413,-0.176416892064071,0.416784149422635
"637","Ford Mustang","2019","1",0.0256065223442978,0.148644699282549,-0.266009651018868,0.319235130717562
"638","Ford Mustang","2019","2",0.000857445077703226,0.15096525549319,-0.294094608190999,0.299487277010793
"639","Ford Mustang","2019","3",-0.000305516271560164,0.152304481694683,-0.29680172673203,0.299079477523928
"640","Ford Mustang","2020","1",-8.79202573655306e-05,0.15428481153202,-0.304821225125739,0.301158909565019
"641","Ford Mustang","2020","2",-0.000141886668492314,0.162948976573459,-0.321776657854353,0.316698453684584
"642","Ford Mustang","2020","3",-0.000463871781278969,0.161434354853926,-0.317628963136459,0.313909198812066
"643","Ford Ranger/Mazda B-Series","2019","1",0.00587928694592947,0.0769049472270938,-0.146147494819175,0.157742605714374
"644","Ford Ranger/Mazda B-Series","2019","2",0.000331167780341856,0.0779484683058995,-0.151834442891444,0.153758680058081
"645","Ford Ranger/Mazda B-Series","2019","3",0.0365671249430975,0.0787381658976305,-0.118543627760184,0.190665359857353
"646","Ford Ranger/Mazda B-Series","2020","1",-0.000398338182777983,0.0790916336785316,-0.155971825089967,0.152896467407157
"647","Ford Ranger/Mazda B-Series","2020","2",0.000160190600395627,0.0795837312032577,-0.155022774811102,0.155791612995994
"648","Ford Ranger/Mazda B-Series","2020","3",0.000871773733406942,0.081094321235904,-0.157898574113374,0.159039738572641
"649","Ford Taurus/Mercury Sable","2018","1",-1.21084672610214e-09,6.59993376979077e-07,-1.3472010035474e-06,1.31838476392011e-06
"650","Ford Taurus/Mercury Sable","2018","2",-1.56307416871326e-09,6.61768758585325e-07,-1.36856529708617e-06,1.30827878332354e-06
"651","Ford Taurus/Mercury Sable","2018","3",2.80464644640279e-09,6.66734948713235e-07,-1.32908197717694e-06,1.34673799636834e-06
"652","Ford Taurus/Mercury Sable","2019","1",8.62056857345492e-09,9.02029964773071e-07,-1.79356028517988e-06,1.83880635295408e-06
"653","Ford Taurus/Mercury Sable","2019","2",-2.06813278307481e-09,6.94739596438693e-07,-1.39389853262792e-06,1.39065738024122e-06
"654","Ford Taurus/Mercury Sable","2019","3",2.87589099610024e-09,7.00155131396726e-07,-1.4061703649933e-06,1.40099227853093e-06
"655","Genesis G70","2019","1",-6.14680655934075e-09,7.70985463674965e-07,-1.55821977029134e-06,1.52449216231779e-06
"656","Genesis G70","2019","2",5.58262106674563e-09,7.79211344024655e-07,-1.55172416847767e-06,1.5678853625137e-06
"657","Genesis G70","2019","3",7.93786237950323e-09,7.94379955970548e-07,-1.56500308783572e-06,1.59663127430877e-06
"658","Genesis G70","2020","1",-1.08079404747401e-08,7.95905121791201e-07,-1.63364982918938e-06,1.56152482625408e-06
"659","Genesis G70","2020","2",-2.31712458968174e-10,7.88533045065819e-07,-1.58609126809309e-06,1.57364502260179e-06
"660","Genesis G70","2020","3",-1.0778416437952e-08,8.31518109759327e-07,-1.68190079092877e-06,1.64003380767456e-06
"661","Genesis G80","2018","1",-3.12033344787046e-09,9.14163819435721e-07,-1.87643953633251e-06,1.86338304691266e-06
"662","Genesis G80","2018","2",-6.76015590469507e-09,9.01408286600841e-07,-1.88492628982179e-06,1.81518179919214e-06
"663","Genesis G80","2018","3",-3.05075547284702e-10,9.10459233007781e-07,-1.87950509043e-06,1.89079339469595e-06
"664","Genesis G80","2019","1",-4.96036965656305e-09,9.06001678666333e-07,-1.87230402145876e-06,1.86166843044205e-06
"665","Genesis G80","2019","2",-1.24289191197941e-08,9.03396641786833e-07,-1.86145949536996e-06,1.83213302175837e-06
"666","Genesis G80","2019","3",4.48431001586865e-09,9.48271491402771e-07,-1.94070562597948e-06,1.98114632823672e-06
"667","Genesis G80","2020","1",-5.26317499799612e-09,9.3975266561647e-07,-1.90473180151981e-06,1.91715909910246e-06
"668","Genesis G80","2020","2",-6.64645573980008e-09,9.44629237036836e-07,-1.98664210648244e-06,1.91705669565661e-06
"669","Genesis G80","2020","3",-6.98147431981109e-09,9.4415757793717e-07,-1.96737197456779e-06,1.93048514523702e-06
"670","Genesis G90","2018","1",0.00118950057769522,0.105218978690831,-0.204209645629752,0.208918555196368
"671","Genesis G90","2018","2",-0.000432213680251272,0.105152519675855,-0.205894590104826,0.207001505128585
"672","Genesis G90","2018","3",-0.000423450927474627,0.108217703942999,-0.212464051083872,0.214169946505998
"673","Genesis G90","2019","1",0.0012034189187057,0.108673457465986,-0.21349783249167,0.213282158671025
"674","Genesis G90","2019","2",7.53558498649181e-05,0.107321856060575,-0.208617173519729,0.210801209792136
"675","Genesis G90","2019","3",0.00125743091756607,0.119100487301001,-0.234576537672244,0.233847238979916
"676","Genesis G90","2020","1",0.000776981381441665,0.111762329636422,-0.218771289962531,0.221328122423427
"677","Genesis G90","2020","2",0.247859338297129,0.114699074166976,0.0250655496429544,0.476436158253436
"678","Honda Accord/Honda Accord Hybrid","2018","1",0.00584383275603843,0.0785889023881817,-0.146683521082157,0.160256487897367
"679","Honda Accord/Honda Accord Hybrid","2018","2",0.0110775405836561,0.0783499698862588,-0.142650763061348,0.166197535831672
"680","Honda Accord/Honda Accord Hybrid","2018","3",-9.97528657206995e-05,0.0787844093358344,-0.154259268398543,0.154983923383865
"681","Honda Accord/Honda Accord Hybrid","2019","1",0.00512365010800667,0.0778669410751945,-0.146971353534677,0.156895406695653
"682","Honda Accord/Honda Accord Hybrid","2019","2",0.0106903579622757,0.0788495124875785,-0.144829827086703,0.163937630391115
"683","Honda Accord/Honda Accord Hybrid","2019","3",0.00853252966103253,0.0783710416761671,-0.146004933120151,0.162444914236043
"684","Honda Accord/Honda Accord Hybrid","2020","1",-0.000245422977420393,0.0789760448485628,-0.154483825455375,0.154378018810081
