"","term","estimate","std.error","statistic","p.value"
"409","`MMTVolvo S60/Volvo V60:MY2018`",-1.17427429680836e-14,0.0447234870983872,-2.6256322415671e-13,0.999999999999791
"410","`MMTVolvo S90/Volvo V90:MY2018`",-4.90454581251575e-15,0.0583517712529099,-8.40513613761325e-14,0.999999999999933
"411","`MMTVolvo XC40:MY2018`",-0.0476190476190511,0.0784939518195881,-0.606658812751581,0.544078894444479
"412","`MMTVolvo XC60:MY2018`",0.0270270270270106,0.029438690628313,0.918078435221472,0.358580269261619
"413","`MMTVolvo XC90:MY2018`",0.028571428566782,0.046868300157717,0.609610941097417,0.54212110436654
"414","`MMTAcura MDX:MY2019`",0.019999999999968,0.0304665933487527,0.656456721991428,0.511531986583031
"415","`MMTAcura RDX:MY2019`",-0.00435954343690924,0.0144767145987724,-0.30114176853904,0.763307088879549
"416","`MMTAcura TLX:MY2019`",-3.24007551794235e-15,0.0386214860599245,-8.38930825425801e-14,0.999999999999933
"417","`MMTAlfa Romeo Giulia:MY2019`",-4.83410242786821e-17,0.0968291899325716,-4.99240201351938e-16,1
"418","`MMTAlfa Romeo Stelvio:MY2019`",-2.12407924755297e-17,0.0750035680071209,-2.83197093683771e-16,1
"419","`MMTAudi A3:MY2019`",-3.25724853426914e-16,0.0866066603581875,-3.76096771402779e-15,0.999999999999997
"420","`MMTAudi A4/Audi Allroad:MY2019`",-6.53446995916473e-16,0.110402262793375,-5.91878263527479e-15,0.999999999999995
"421","`MMTAudi A5/Audi S5:MY2019`",2.24340983254859e-15,0.0572849212974,3.916230976214e-14,0.999999999999969
"422","`MMTAudi A6:MY2019`",-9.43158437522958e-15,0.108352422228165,-8.70454409904085e-14,0.999999999999931
"423","`MMTAudi A7:MY2019`",2.80229481116231e-14,0.118591053770919,2.36299005874041e-13,0.999999999999811
"424","`MMTAudi e-tron:MY2019`",-2.3824758968554e-13,0.0918602352527917,-2.59358784603483e-12,0.999999999997931
"425","`MMTAudi Q3:MY2019`",4.50310318363615e-16,0.0472478067593722,9.53081950781324e-15,0.999999999999992
"426","`MMTAudi Q5:MY2019`",9.75170030243634e-15,0.0326554578576145,2.98623903696468e-13,0.999999999999762
"427","`MMTAudi Q7:MY2019`",1.04238055486384e-15,0.0770588408159555,1.35270728682958e-14,0.999999999999989
"428","`MMTAudi Q8:MY2019`",-5.55127318689838e-15,0.0810131126182584,-6.85231440625731e-14,0.999999999999945
"429","`MMTAudi S4:MY2019`",-3.32411670562097e-15,0.0918602352527916,-3.61866774722848e-14,0.999999999999971
"430","`MMTBMW 2 Series:MY2019`",-6.88105765498139e-16,0.0530355315510216,-1.29744295074362e-14,0.99999999999999
"431","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2019`",0.0666666666666785,0.034642664143275,1.92440934654906,0.0543064494015503
"432","`MMTBMW 4 Series:MY2019`",1.37938859665807e-15,0.0390759643080313,3.53001805863192e-14,0.999999999999972
"433","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2019`",0.0243902439024717,0.0328338885844819,0.742837505820101,0.45758200817925
"434","`MMTBMW 7 Series:MY2019`",1.8523404184098e-15,0.0604698097315448,3.06324829966101e-14,0.999999999999976
"435","`MMTBMW i3:MY2019`",-4.77782430886111e-15,0.106071063102043,-4.504361669558e-14,0.999999999999964
"436","`MMTBMW X1:MY2019`",-4.96954847250458e-16,0.075003568007121,-6.62574942039126e-15,0.999999999999995
"437","`MMTBMW X2:MY2019`",-2.36065400649349e-13,0.0850460521668697,-2.77573614100467e-12,0.999999999997785
"438","`MMTBMW X3:MY2019`",0.00284765068801421,0.018985259611519,0.149992717839183,0.880770697402195
"439","`MMTBMW X5:MY2019`",0.045454545454669,0.0228820623045713,1.98647066202544,0.0469841212834961
"440","`MMTBMW X7:MY2019`",-0.0769230769231213,0.110075144258669,-0.698823312394281,0.484664267230337
"441","`MMTBuick Enclave:MY2019`",0.0222222222230867,0.0290204305400946,0.765744057187038,0.443830619172294
"442","`MMTBuick Encore:MY2019`",7.07252430050856e-13,0.0491013611120571,1.44039271831344e-11,0.999999999988507
"443","`MMTBuick Envision:MY2019`",9.41728817206698e-14,0.0419705995735499,2.24378213982004e-12,0.99999999999821
"444","`MMTBuick LaCrosse:MY2019`",NA,NA,NA,NA
"445","`MMTBuick Regal/Buick Regal TourX:MY2019`",-8.24858981218441e-13,0.0821622921817459,-1.00393861869606e-11,0.99999999999199
"446","`MMTCadillac CT6:MY2019`",-4.34920951301671e-14,0.0718104491884636,-6.05651344918118e-13,0.999999999999517
"447","`MMTCadillac Escalade:MY2019`",1.39257161949569e-12,0.0718104491884636,1.93923257023632e-11,0.999999999984527
"448","`MMTCadillac XT4:MY2019`",4.04997082949807e-13,0.0476353172297899,8.50203392151512e-12,0.999999999993216
"449","`MMTCadillac XT5:MY2019`",1.72300580480723e-13,0.0333989632061984,5.15886015433995e-12,0.999999999995884
"450","`MMTCadillac XTS:MY2019`",NA,NA,NA,NA
"451","`MMTChevrolet Blazer/GMC Jimmy:MY2019`",-3.40449745444376e-13,0.0522723905913136,-6.51299360127123e-12,0.999999999994803
"452","`MMTChevrolet Bolt:MY2019`",4.17884281922414e-13,0.0426565366979273,9.79648875110669e-12,0.999999999992184
"453","`MMTChevrolet Camaro:MY2019`",2.52082043500386e-12,0.1145698425948,2.20024779463062e-11,0.999999999982445
"454","`MMTChevrolet Colorado/GMC Canyon:MY2019`",0.0185185185185269,0.0309584320970308,0.598173656226698,0.549725575703362
"455","`MMTChevrolet Corvette:MY2019`",-2.91819251338414e-12,0.0887454184694531,-3.28827399060449e-11,0.999999999973763
"456","`MMTChevrolet Cruze:MY2019`",NA,NA,NA,NA
"457","`MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019`",-0.0153055051423076,0.0135312100193234,-1.13112612400889,0.258005030596767
"458","`MMTChevrolet Impala:MY2019`",7.19305003157537e-13,0.107884375019633,6.66736960775492e-12,0.99999999999468
"459","`MMTChevrolet Malibu:MY2019`",-5.02429249690152e-13,0.0684685768181216,-7.33809979758734e-12,0.999999999994145
"460","`MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019`",NA,NA,NA,NA
"461","`MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019`",-0.012456084318289,0.0171133168839764,-0.727859152187615,0.466701707728904
"462","`MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019`",-0.0370370370375423,0.0300978950633792,-1.23055240107492,0.218493539858364
"463","`MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2019`",-0.107843137255076,0.050368701361175,-2.14107440415772,0.032270721882482
"464","`MMTChevrolet Suburban/GMC Yukon XL:MY2019`",1.20562422661071e-13,0.0404732860313932,2.97881478087933e-12,0.999999999997623
"465","`MMTChevrolet Tahoe/GMC Yukon:MY2019`",0.0357142857145333,0.0326136722258381,1.0950709710708,0.273488481759589
"466","`MMTChevrolet Traverse:MY2019`",-0.064516129032419,0.0221537994206375,-2.91219252316235,0.00358989669376982
"467","`MMTChevrolet Trax:MY2019`",0.0769230769228363,0.0679398540266923,1.13222317040326,0.257543643993007
"468","`MMTChevrolet Volt:MY2019`",NA,NA,NA,NA
"469","`MMTChrysler 300:MY2019`",1.21686864804494e-12,0.0821622921817459,1.48105489237469e-11,0.999999999988183
"470","`MMTChrysler Aspen/Dodge Durango:MY2019`",0.199999999999711,0.0711546322625515,2.81077975727197,0.0049432299699778
"471","`MMTChrysler Pacifica:MY2019`",0.014084507042185,0.0246679670377252,0.570963428832432,0.568025861886328
"472","`MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2019`",-9.60519718407698e-13,0.0637407761428989,-1.50691563004243e-11,0.999999999987977
"473","`MMTDodge Challenger:MY2019`",1.45750871220766e-12,0.1145698425948,1.27215738382608e-11,0.99999999998985
"474","`MMTDodge Charger:MY2019`",1.72135139027244e-12,0.116195027919086,1.48143291593435e-11,0.99999999998818
"475","`MMTDodge Ram 1500/Ram 1500:MY2019`",0.0489130434783329,0.016535763350376,2.95801545062755,0.00309707247094121
"476","`MMTDodge Ram 2500/Ram 2500:MY2019`",3.39713011831991e-13,0.0784939518195883,4.32788774111912e-12,0.999999999996547
"477","`MMTDodge Ram 3500/Ram 3500:MY2019`",1.50936859839085e-12,0.0591636123129688,2.5511772175209e-11,0.999999999979645
"478","`MMTFord EcoSport:MY2019`",2.09712480663443e-12,0.111248269516237,1.88508532829658e-11,0.999999999984959
"479","`MMTFord Edge:MY2019`",0.0181818181814755,0.0276425420438195,0.657747690232443,0.510701958051895
"480","`MMTFord Escape/Mazda Tribute/Mercury Mariner:MY2019`",-0.0412698412700542,0.0223617435491935,-1.84555561060187,0.0649600461617195
"481","`MMTFord Expedition:MY2019`",-4.3588292401066e-13,0.0513632361840523,-8.48628233720983e-12,0.999999999993229
"482","`MMTFord Explorer/Mercury Mountaineer:MY2019`",0.0510057471265359,0.019071443290114,2.6744565867742,0.00748640157015369
"483","`MMTFord F-150:MY2019`",-0.148148148148112,0.0220297616897325,-6.72490924934337,1.76748790115993e-11
"484","`MMTFord F-250:MY2019`",1.842889536202e-13,0.0392250930110147,4.69824134179745e-12,0.999999999996251
"485","`MMTFord F-350:MY2019`",0.0769230769221926,0.108091645863971,0.711646828090647,0.47668534984262
"486","`MMTFord Flex:MY2019`",NA,NA,NA,NA
"487","`MMTFord Fusion/Ford Fusion Hybrid/Mercury Milan:MY2019`",-1.92258669930498e-13,0.0322267023935565,-5.96581889088780e-12,0.99999999999524
"488","`MMTFord Mustang:MY2019`",-6.50065396548692e-13,0.0523391923956844,-1.24202412531358e-11,0.99999999999009
"489","`MMTFord Ranger/Mazda B-Series:MY2019`",0.0370370370371786,0.039265931224065,0.943235926988015,0.345562777918604
"490","`MMTFord Taurus/Mercury Sable:MY2019`",NA,NA,NA,NA
"491","`MMTGenesis G70:MY2019`",-5.92089581266919e-14,0.0591636123129687,-1.0007664476855e-12,0.999999999999202
"492","`MMTGenesis G80:MY2019`",-1.88610029409665e-13,0.0474364215083677,-3.97605939512944e-12,0.999999999996828
"493","`MMTGenesis G90:MY2019`",7.98024139360332e-15,0.0810131126182584,9.85055521963091e-14,0.999999999999921
"494","`MMTGMC Acadia/Saturn Outlook:MY2019`",0.0444444444443022,0.0430966305254951,1.03127422961778,0.302415016705975
"495","`MMTHonda Accord/Honda Accord Hybrid:MY2019`",0.00840336134452013,0.0262051218613549,0.320676293320838,0.748456460527599
"496","`MMTHonda Civic/Honda Civic Hybrid:MY2019`",-0.0666666666668256,0.0304739196908688,-2.18766300308921,0.0286967272718993
"497","`MMTHonda Clarity:MY2019`",1.55015054113737e-12,0.111808717745967,1.38643083686851e-11,0.999999999988938
"498","`MMTHonda CR-V:MY2019`",0.00682593856671636,0.0148279612771902,0.460342351798333,0.645271620883896
"499","`MMTHonda Fit:MY2019`",0.0434782608686918,0.065111702360729,0.667748796181299,0.504295672132046
"500","`MMTHonda HR-V:MY2019`",0.0454545454541117,0.043792648876418,1.037949213403,0.299296494328362
"501","`MMTHonda Insight:MY2019`",0.0222222222220937,0.0356770005971215,0.622872490684844,0.533369898365728
"502","`MMTHonda Odyssey:MY2019`",0.0379746835441815,0.0211245115310083,1.79765972285035,0.0722343053960608
"503","`MMTHonda Passport:MY2019`",0.0277777777779842,0.046772942378041,0.593885617746069,0.552590114838887
"504","`MMTHonda Pilot:MY2019`",-0.0418743768694298,0.0198615005916787,-2.10831888940828,0.0350061773622869
"505","`MMTHonda Ridgeline:MY2019`",0.00888888888861458,0.0342799037369675,0.259303204490297,0.795401901433701
"506","`MMTHyundai Elantra:MY2019`",3.84056933310732e-14,0.0345306947054037,1.11221895935569e-12,0.999999999999113
"507","`MMTHyundai Elantra GT:MY2019`",1.31364190811679e-15,0.129909990537281,1.01119390639922e-14,0.999999999999992
"508","`MMTHyundai Ioniq:MY2019`",0.0454545454545891,0.057655701357827,0.788379022093336,0.43047711851215
"509","`MMTHyundai Kona:MY2019`",0.032258064516116,0.0309046818003592,1.04379215823996,0.296584369903006
"510","`MMTHyundai Kona Electric:MY2019`",0.0999999999999967,0.0627524871989881,1.59356233455571,0.111037615322996
"511","`MMTHyundai Santa Fe:MY2019`",0.0123076923076992,0.0149042449892211,0.825784353155779,0.408928625040706
"512","`MMTHyundai Santa Fe XL:MY2019`",NA,NA,NA,NA
"513","`MMTHyundai Sonata/Hyundai Sonata Hybrid:MY2019`",-3.38110812251218e-14,0.0385751837129613,-8.76498255373473e-13,0.999999999999301
"514","`MMTHyundai Tucson:MY2019`",1.1527989017814e-15,0.0324603092247362,3.5514107207054e-14,0.999999999999972
"515","`MMTInfiniti Q50:MY2019`",-1.92309625279154e-14,0.0558182859060414,-3.44528002172743e-13,0.999999999999725
"516","`MMTInfiniti Q60:MY2019`",-1.98160778458818e-14,0.0604698097315448,-3.27702004253943e-13,0.999999999999739
"517","`MMTInfiniti QX50:MY2019`",0.0303030303030757,0.0561578946810547,0.53960410152802,0.589471425207263
"518","`MMTInfiniti QX60:MY2019`",-1.27244786944534e-14,0.0435380382948364,-2.92261185685129e-13,0.999999999999767
"519","`MMTJaguar F-Pace:MY2019`",1.93194456740827e-14,0.0718104491884637,2.69033906519365e-13,0.999999999999785
"520","`MMTJeep Cherokee:MY2019`",-0.0105882352940936,0.0236716587745594,-0.447295873725296,0.654662524573117
"521","`MMTJeep Compass:MY2019`",2.5623733309801e-14,0.0596895214316487,4.29283611180283e-13,0.999999999999657
"522","`MMTJeep Grand Cherokee:MY2019`",-2.37185323955344e-14,0.02007621150085,-1.18142471225362e-12,0.999999999999057
"523","`MMTJeep Renegade:MY2019`",-3.54649563794443e-15,0.106071063102043,-3.3435090911954e-14,0.999999999999973
"524","`MMTJeep Wrangler:MY2019`",-8.34234577922746e-15,0.0316242810055784,-2.63795587250059e-13,0.99999999999979
"525","`MMTKia Forte:MY2019`",-2.63515927954896e-14,0.058097513959543,-4.53575222062684e-13,0.999999999999638
"526","`MMTKia Niro:MY2019`",1.04152772444605e-13,0.077731856570727,1.33989817096209e-12,0.999999999998931
"527","`MMTKia Niro Electric:MY2019`",-4.40134868475497e-14,0.0810131126182584,-5.43288431033942e-13,0.999999999999567
"528","`MMTKia Optima:MY2019`",3.33280258978855e-14,0.0423597892963236,7.86784506049892e-13,0.999999999999372
"529","`MMTKia Sedona:MY2019`",2.0032463930916e-14,0.0718104491884636,2.78963077898895e-13,0.999999999999777
"530","`MMTKia Sorento:MY2019`",0.0196078431372912,0.0306431617819142,0.639876631427239,0.522254439708646
"531","`MMTKia Soul:MY2019`",-1.01955368821069e-14,0.0207899488381141,-4.90407021272485e-13,0.999999999999609
"532","`MMTKia Sportage:MY2019`",-7.20132771194744e-15,0.026899335971133,-2.67713958429143e-13,0.999999999999786
"533","`MMTKia Stinger:MY2019`",9.33547084034611e-14,0.0968291899325716,9.64117416126996e-13,0.999999999999231
"534","`MMTLexus ES/Lexus ES Hybrid:MY2019`",0.0135135135134503,0.0285283922518684,0.473686473255962,0.635724652115839
"535","`MMTLexus GS:MY2019`",-6.1392025900627e-14,0.0838565383094755,-7.32107801469906e-13,0.999999999999416
"536","`MMTLexus GX:MY2019`",-9.97293291139798e-14,0.050368701361175,-1.97998611079643e-12,0.99999999999842
"537","`MMTLexus IS:MY2019`",1.63374067466121e-13,0.106071063102043,1.54023220554461e-12,0.999999999998771
"538","`MMTLexus LS:MY2019`",-5.52308833608934e-13,0.116195027919086,-4.75329145747563e-12,0.999999999996207
"539","`MMTLexus LX:MY2019`",-5.83539115670836e-14,0.0918602352527917,-6.35246702846978e-13,0.999999999999493
"540","`MMTLexus NX:MY2019`",8.63308634244204e-15,0.0230898020383562,3.73891743554189e-13,0.999999999999702
"541","`MMTLexus RX/Lexus RX Hybrid/RX L:MY2019`",-0.0119047619047923,0.0151691894879698,-0.784798813030425,0.432573606199727
"542","`MMTLexus UX:MY2019`",-1.12571869250399e-13,0.0621088549314075,-1.81249307163564e-12,0.999999999998554
"543","`MMTLincoln Continental:MY2019`",-3.76683482160966e-13,0.075003568007121,-5.02220750518432e-12,0.999999999995993
"544","`MMTLincoln MKC:MY2019`",NA,NA,NA,NA
"545","`MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019`",3.94347795526258e-13,0.0670852306475803,5.87831019912401e-12,0.99999999999531
"546","`MMTLincoln Nautilus:MY2019`",0.0263157894735857,0.0351236388067361,0.749233005679889,0.453718741302972
"547","`MMTLincoln Navigator:MY2019`",1.00369535293428e-13,0.0684685768181216,1.46592115621224e-12,0.99999999999883
"548","`MMTMazda 3:MY2019`",1.59905801774359e-13,0.0515412721985929,3.10248069077978e-12,0.999999999997525
"549","`MMTMazda 6:MY2019`",4.48996305485299e-13,0.0815374748083719,5.50662510140918e-12,0.999999999995606
"550","`MMTMazda CX-3:MY2019`",-1.08173954268816e-12,0.111808717745967,-9.67491233685291e-12,0.999999999992281
"551","`MMTMazda CX-5:MY2019`",0.00632911392404231,0.0203014983341822,0.311756000461592,0.755226688789084
"552","`MMTMazda CX-9:MY2019`",-7.05961868418645e-14,0.0440698203071755,-1.60191682992567e-12,0.999999999998722
"553","`MMTMazda MX-5 Miata:MY2019`",-1.35982096678105e-13,0.0642292183520797,-2.11713765427914e-12,0.999999999998311
"554","`MMTMercedes-Benz C-Class:MY2019`",8.77615869908403e-14,0.0547748614544973,1.60222380596518e-12,0.999999999998722
"555","`MMTMercedes-Benz E-Class:MY2019`",-6.27495621238583e-14,0.0417048667605195,-1.50461006107951e-12,0.9999999999988
"556","`MMTMercedes-Benz GLA:MY2019`",9.0820889900676e-14,0.0810131126182584,1.12106407179579e-12,0.999999999999106
"557","`MMTMercedes-Benz GLC:MY2019`",-1.09984242673116e-13,0.034888695442111,-3.15243207805255e-12,0.999999999997485
"558","`MMTMercedes-Benz GLE:MY2019`",-0.104166666666686,0.0385294204079779,-2.7035617344796,0.00686136121409047
"559","`MMTMercedes-Benz GLS:MY2019`",0.100000000000093,0.0487362901661534,2.05185909020096,0.0401862515113823
"560","`MMTMercedes-Benz S-Class:MY2019`",0.100000000000163,0.0698245218527057,1.43216161524331,0.152101054380768
"561","`MMTMercedes-Benz Sprinter:MY2019`",-1.01235140771866e-13,0.0887454184694531,-1.14073653060424e-12,0.99999999999909
"562","`MMTMini Cooper Countryman:MY2019`",6.12912361149886e-14,0.0592955268854596,1.03365699462261e-12,0.999999999999175
"563","`MMTMini Cooper/Mini Clubman:MY2019`",0.0416666666665997,0.0433033301790937,0.962204673272814,0.335949392639659
"564","`MMTMitsubishi Outlander:MY2019`",-3.15775319500474e-13,0.1145698425948,-2.75618183938053e-12,0.999999999997801
"565","`MMTNissan Altima:MY2019`",-3.13617495330042e-14,0.0344617612663623,-9.10044883968713e-13,0.999999999999274
"566","`MMTNissan Armada:MY2019`",0.199999999999851,0.0887454184694531,2.25363746601401,0.0242213853391068
"567","`MMTNissan Frontier:MY2019`",0.0384615384620435,0.108091645863971,0.355823414054086,0.721973649009557
"568","`MMTNissan Kicks:MY2019`",3.87874195128733e-13,0.116195027919086,3.33813074513682e-12,0.999999999997337
"569","`MMTNissan Leaf:MY2019`",-1.52916696693755e-12,0.111808717745967,-1.36766345036875e-11,0.999999999989088
"570","`MMTNissan Maxima:MY2019`",0.199999999999794,0.0774633519460573,2.58186606924868,0.00982833996116668
"571","`MMTNissan Murano:MY2019`",1.04297830489166e-13,0.0401781534900834,2.59588411684743e-12,0.999999999997929
"572","`MMTNissan Pathfinder:MY2019`",-1.09298329099141e-13,0.0684685768181216,-1.59632833306114e-12,0.999999999998726
"573","`MMTNissan Rogue:MY2019`",-0.0206751054852437,0.0227476217202477,-0.908890860746147,0.363410177377682
"574","`MMTNissan Rogue Sport:MY2019`",-6.85769188117281e-13,0.111248269516237,-6.16431330661902e-12,0.999999999995082
"575","`MMTNissan Sentra:MY2019`",-5.57861464190754e-13,0.110787612177196,-5.03541373649701e-12,0.999999999995982
"576","`MMTNissan Titan:MY2019`",NA,NA,NA,NA
"577","`MMTPorsche 718 Boxster/718 Cayman:MY2019`",2.30170735041437e-13,0.129909990537281,1.77177085526292e-12,0.999999999998586
"578","`MMTPorsche 911:MY2019`",-5.7225146608126e-13,0.150007136014242,-3.81482828941504e-12,0.999999999996956
"579","`MMTPorsche Cayenne:MY2019`",0.0476190476190994,0.0578665090130418,0.822912051051276,0.410560194013674
"580","`MMTPorsche Macan:MY2019`",0.199999999999994,0.0564606348513666,3.54229102323232,0.00039686851327151
"581","`MMTPorsche Panamera:MY2019`",-1.58403409927945e-14,0.106071063102043,-1.49337062621458e-13,0.999999999999881
"582","`MMTRam 1500 Classic:MY2019`",0.0666666666663815,0.0774633519460573,0.860622023080098,0.389448549810947
"583","`MMTSubaru Ascent:MY2019`",0.0230812324930182,0.00902886265786776,2.55638316448475,0.0105782883159744
"584","`MMTSubaru Crosstrek/Subaru XV Crosstrek:MY2019`",-0.0454545454545778,0.0175304466824795,-2.59289145780903,0.00951882275313177
"585","`MMTSubaru Forester:MY2019`",0.0324006190941752,0.00785081287574905,4.12704004119877,3.6779343174625e-05
"586","`MMTSubaru Impreza:MY2019`",1.03814258884564e-13,0.030874191309325,3.3624932178615e-12,0.999999999997317
"587","`MMTSubaru Impreza WRX/STi/Subaru WRX/STi:MY2019`",5.43111592250803e-14,0.112505352010681,4.82742894044045e-13,0.999999999999615
"588","`MMTSubaru Legacy:MY2019`",2.02964484201015e-14,0.0216119736444568,9.39129796935843e-13,0.999999999999251
"589","`MMTSubaru Outback:MY2019`",-0.00987058241602588,0.00797658490545491,-1.237444662474,0.215925281639729
"590","`MMTTesla Model 3:MY2019`",0.00239463601539987,0.0144033010840592,0.166256054874124,0.867955822049344
"591","`MMTTesla Model S:MY2019`",0.0676470588235803,0.0349911587917792,1.93326146259189,0.0532071356928958
"592","`MMTTesla Model X:MY2019`",1.10742488094598e-14,0.0464376481455462,2.38475660411367e-13,0.99999999999981
"593","`MMTToyota 4Runner:MY2019`",-5.52000480255461e-15,0.0223617435491934,-2.46850375974091e-13,0.999999999999803
"594","`MMTToyota Avalon/Toyota Avalon Hybrid:MY2019`",0.00507614213227184,0.0169329771399854,0.299778479018026,0.764346825794874
"595","`MMTToyota C-HR:MY2019`",1.17700731479556e-14,0.0829195643391749,1.41945670382579e-13,0.999999999999887
"596","`MMTToyota Camry/Toyota Camry Hybrid:MY2019`",-0.00990024750616947,0.0149821382533415,-0.660803373908352,0.508740113765818
"597","`MMTToyota Corolla:MY2019`",1.59188571868938e-14,0.0155272137328521,1.02522303491019e-12,0.999999999999182
"598","`MMTToyota Corolla Hatchback:MY2019`",1.31274235425229e-13,0.0786644057702002,1.66878824215257e-12,0.999999999998669
"599","`MMTToyota Highlander/Toyota Highlander Hybrid:MY2019`",0.00270270270239504,0.0185185861380642,0.145945413016156,0.883964808515257
"600","`MMTToyota Prius:MY2019`",3.22528834246807e-15,0.0260974893206305,1.23586154317091e-13,0.999999999999901
"601","`MMTToyota Prius C:MY2019`",NA,NA,NA,NA
"602","`MMTToyota Prius Prime:MY2019`",-1.02298513276699e-14,0.025312821376651,-4.04137143602099e-13,0.999999999999678
"603","`MMTToyota RAV4/Toyota RAV4 Hybrid:MY2019`",-0.00617351398597766,0.0110737666598499,-0.557489982912583,0.577194090625358
"604","`MMTToyota Sequoia:MY2019`",3.93054462397125e-14,0.0707140420680289,5.55836508425011e-13,0.999999999999557
"605","`MMTToyota Sienna:MY2019`",-1.04723443979475e-16,0.0177060257251239,-5.91456522232865e-15,0.999999999999995
"606","`MMTToyota Tacoma:MY2019`",-2.1247205427274e-16,0.021930073152495,-9.68861584707332e-15,0.999999999999992
"607","`MMTToyota Tundra:MY2019`",1.64358770204843e-14,0.0226723381966402,7.24930833244185e-13,0.999999999999422
"608","`MMTVolkswagen Atlas:MY2019`",4.19088991344057e-14,0.0770040141702268,5.4424304480752e-13,0.999999999999566
"609","`MMTVolkswagen Beetle:MY2019`",NA,NA,NA,NA
"610","`MMTVolkswagen Golf:MY2019`",-3.63233611360886e-14,0.0850460521668696,-4.27102260606033e-13,0.999999999999659
"611","`MMTVolkswagen Golf Alltrack:MY2019`",NA,NA,NA,NA
"612","`MMTVolkswagen Golf SportWagen:MY2019`",NA,NA,NA,NA
"613","`MMTVolkswagen GTI:MY2019`",1.31951620887156e-14,0.111808717745967,1.18015503215907e-13,0.999999999999906
"614","`MMTVolkswagen Jetta:MY2019`",-3.23324292958862e-14,0.0462932072104334,-6.98427074817128e-13,0.999999999999443
"615","`MMTVolkswagen Passat:MY2019`",0.0909090909091019,0.0690882145776418,1.31584079086221,0.18823084368012
"616","`MMTVolkswagen Tiguan:MY2019`",4.96971411574131e-14,0.0357565480773637,1.38987524886035e-12,0.999999999998891
"617","`MMTVolvo S60/Volvo V60:MY2019`",-1.72749165557191e-14,0.0559043588729837,-3.09008401204783e-13,0.999999999999754
"618","`MMTVolvo S90/Volvo V90:MY2019`",0.249999999999997,0.0750035680071209,3.33317476278278,0.000858956720772525
"619","`MMTVolvo XC40:MY2019`",-0.0476190476190506,0.0308621381402889,-1.54296009571957,0.122843981443412
"620","`MMTVolvo XC60:MY2019`",0.0444444444444358,0.0285057416788237,1.55914008290661,0.118966751973558
"621","`MMTVolvo XC90:MY2019`",0.0416666666620173,0.0484145949662858,0.860622022987748,0.389448549861826
"622","`MMTAcura MDX:MY2020`",NA,NA,NA,NA
"623","`MMTAcura RDX:MY2020`",NA,NA,NA,NA
"624","`MMTAcura TLX:MY2020`",NA,NA,NA,NA
"625","`MMTAlfa Romeo Giulia:MY2020`",NA,NA,NA,NA
"626","`MMTAlfa Romeo Stelvio:MY2020`",NA,NA,NA,NA
"627","`MMTAudi A3:MY2020`",NA,NA,NA,NA
"628","`MMTAudi A4/Audi Allroad:MY2020`",NA,NA,NA,NA
"629","`MMTAudi A5/Audi S5:MY2020`",NA,NA,NA,NA
"630","`MMTAudi A6:MY2020`",NA,NA,NA,NA
"631","`MMTAudi A7:MY2020`",NA,NA,NA,NA
"632","`MMTAudi e-tron:MY2020`",NA,NA,NA,NA
"633","`MMTAudi Q3:MY2020`",NA,NA,NA,NA
"634","`MMTAudi Q5:MY2020`",NA,NA,NA,NA
"635","`MMTAudi Q7:MY2020`",NA,NA,NA,NA
"636","`MMTAudi Q8:MY2020`",NA,NA,NA,NA
"637","`MMTAudi S4:MY2020`",NA,NA,NA,NA
"638","`MMTBMW 2 Series:MY2020`",NA,NA,NA,NA
"639","`MMTBMW 3 Series/BMW 3 Series Gran Turismo:MY2020`",NA,NA,NA,NA
"640","`MMTBMW 4 Series:MY2020`",NA,NA,NA,NA
"641","`MMTBMW 5 Series/BMW 5 Series Gran Turismo:MY2020`",NA,NA,NA,NA
"642","`MMTBMW 7 Series:MY2020`",NA,NA,NA,NA
"643","`MMTBMW i3:MY2020`",NA,NA,NA,NA
"644","`MMTBMW X1:MY2020`",NA,NA,NA,NA
"645","`MMTBMW X2:MY2020`",NA,NA,NA,NA
"646","`MMTBMW X3:MY2020`",NA,NA,NA,NA
"647","`MMTBMW X5:MY2020`",NA,NA,NA,NA
"648","`MMTBMW X7:MY2020`",NA,NA,NA,NA
"649","`MMTBuick Enclave:MY2020`",NA,NA,NA,NA
"650","`MMTBuick Encore:MY2020`",NA,NA,NA,NA
"651","`MMTBuick Envision:MY2020`",NA,NA,NA,NA
"652","`MMTBuick Regal/Buick Regal TourX:MY2020`",NA,NA,NA,NA
"653","`MMTCadillac CT6:MY2020`",NA,NA,NA,NA
"654","`MMTCadillac Escalade:MY2020`",NA,NA,NA,NA
"655","`MMTCadillac XT4:MY2020`",NA,NA,NA,NA
"656","`MMTCadillac XT5:MY2020`",NA,NA,NA,NA
